code,exchange,id,name,type
al1110,shfe,future_shfe_al1110,铝al,future
al1111,shfe,future_shfe_al1111,铝al,future
al1112,shfe,future_shfe_al1112,铝al,future
al1201,shfe,future_shfe_al1201,铝al,future
al1202,shfe,future_shfe_al1202,铝al,future
al1203,shfe,future_shfe_al1203,铝al,future
al1204,shfe,future_shfe_al1204,铝al,future
al1205,shfe,future_shfe_al1205,铝al,future
al1206,shfe,future_shfe_al1206,铝al,future
al1207,shfe,future_shfe_al1207,铝al,future
al1208,shfe,future_shfe_al1208,铝al,future
al1209,shfe,future_shfe_al1209,铝al,future
al1210,shfe,future_shfe_al1210,铝al,future
al1211,shfe,future_shfe_al1211,铝al,future
al1212,shfe,future_shfe_al1212,铝al,future
au1101,shfe,future_shfe_au1101,黄金au,future
au1102,shfe,future_shfe_au1102,黄金au,future
au1103,shfe,future_shfe_au1103,黄金au,future
au1104,shfe,future_shfe_au1104,黄金au,future
au1105,shfe,future_shfe_au1105,黄金au,future
au1106,shfe,future_shfe_au1106,黄金au,future
au1107,shfe,future_shfe_au1107,黄金au,future
au1108,shfe,future_shfe_au1108,黄金au,future
au1109,shfe,future_shfe_au1109,黄金au,future
au1110,shfe,future_shfe_au1110,黄金au,future
au1111,shfe,future_shfe_au1111,黄金au,future
au1112,shfe,future_shfe_au1112,黄金au,future
au1201,shfe,future_shfe_au1201,黄金au,future
au1202,shfe,future_shfe_au1202,黄金au,future
au1203,shfe,future_shfe_au1203,黄金au,future
au1204,shfe,future_shfe_au1204,黄金au,future
au1205,shfe,future_shfe_au1205,黄金au,future
au1206,shfe,future_shfe_au1206,黄金au,future
au1207,shfe,future_shfe_au1207,黄金au,future
au1208,shfe,future_shfe_au1208,黄金au,future
au1209,shfe,future_shfe_au1209,黄金au,future
au1210,shfe,future_shfe_au1210,黄金au,future
au1211,shfe,future_shfe_au1211,黄金au,future
au1212,shfe,future_shfe_au1212,黄金au,future
cu1101,shfe,future_shfe_cu1101,铜cu,future
cu1102,shfe,future_shfe_cu1102,铜cu,future
cu1103,shfe,future_shfe_cu1103,铜cu,future
cu1104,shfe,future_shfe_cu1104,铜cu,future
cu1105,shfe,future_shfe_cu1105,铜cu,future
cu1106,shfe,future_shfe_cu1106,铜cu,future
cu1107,shfe,future_shfe_cu1107,铜cu,future
cu1108,shfe,future_shfe_cu1108,铜cu,future
cu1109,shfe,future_shfe_cu1109,铜cu,future
cu1110,shfe,future_shfe_cu1110,铜cu,future
cu1111,shfe,future_shfe_cu1111,铜cu,future
cu1112,shfe,future_shfe_cu1112,铜cu,future
cu1201,shfe,future_shfe_cu1201,铜cu,future
cu1202,shfe,future_shfe_cu1202,铜cu,future
cu1203,shfe,future_shfe_cu1203,铜cu,future
cu1204,shfe,future_shfe_cu1204,铜cu,future
cu1205,shfe,future_shfe_cu1205,铜cu,future
cu1206,shfe,future_shfe_cu1206,铜cu,future
cu1207,shfe,future_shfe_cu1207,铜cu,future
cu1208,shfe,future_shfe_cu1208,铜cu,future
cu1209,shfe,future_shfe_cu1209,铜cu,future
cu1210,shfe,future_shfe_cu1210,铜cu,future
cu1211,shfe,future_shfe_cu1211,铜cu,future
cu1212,shfe,future_shfe_cu1212,铜cu,future
fu1103,shfe,future_shfe_fu1103,燃料油fu,future
fu1104,shfe,future_shfe_fu1104,燃料油fu,future
fu1105,shfe,future_shfe_fu1105,燃料油fu,future
fu1106,shfe,future_shfe_fu1106,燃料油fu,future
fu1107,shfe,future_shfe_fu1107,燃料油fu,future
fu1108,shfe,future_shfe_fu1108,燃料油fu,future
fu1109,shfe,future_shfe_fu1109,燃料油fu,future
fu1110,shfe,future_shfe_fu1110,燃料油fu,future
fu1111,shfe,future_shfe_fu1111,燃料油fu,future
fu1112,shfe,future_shfe_fu1112,燃料油fu,future
fu1202,shfe,future_shfe_fu1202,燃料油fu,future
fu1203,shfe,future_shfe_fu1203,燃料油fu,future
fu1204,shfe,future_shfe_fu1204,燃料油fu,future
fu1205,shfe,future_shfe_fu1205,燃料油fu,future
fu1206,shfe,future_shfe_fu1206,燃料油fu,future
fu1207,shfe,future_shfe_fu1207,燃料油fu,future
fu1208,shfe,future_shfe_fu1208,燃料油fu,future
fu1209,shfe,future_shfe_fu1209,燃料油fu,future
fu1210,shfe,future_shfe_fu1210,燃料油fu,future
fu1211,shfe,future_shfe_fu1211,燃料油fu,future
fu1212,shfe,future_shfe_fu1212,燃料油fu,future
pb1109,shfe,future_shfe_pb1109,铅pb,future
pb1110,shfe,future_shfe_pb1110,铅pb,future
pb1111,shfe,future_shfe_pb1111,铅pb,future
pb1112,shfe,future_shfe_pb1112,铅pb,future
pb1201,shfe,future_shfe_pb1201,铅pb,future
pb1202,shfe,future_shfe_pb1202,铅pb,future
pb1203,shfe,future_shfe_pb1203,铅pb,future
pb1204,shfe,future_shfe_pb1204,铅pb,future
pb1205,shfe,future_shfe_pb1205,铅pb,future
pb1206,shfe,future_shfe_pb1206,铅pb,future
pb1207,shfe,future_shfe_pb1207,铅pb,future
pb1208,shfe,future_shfe_pb1208,铅pb,future
pb1209,shfe,future_shfe_pb1209,铅pb,future
pb1210,shfe,future_shfe_pb1210,铅pb,future
pb1211,shfe,future_shfe_pb1211,铅pb,future
pb1212,shfe,future_shfe_pb1212,铅pb,future
rb1101,shfe,future_shfe_rb1101,螺纹钢rb,future
rb1102,shfe,future_shfe_rb1102,螺纹钢rb,future
rb1103,shfe,future_shfe_rb1103,螺纹钢rb,future
rb1104,shfe,future_shfe_rb1104,螺纹钢rb,future
rb1105,shfe,future_shfe_rb1105,螺纹钢rb,future
rb1106,shfe,future_shfe_rb1106,螺纹钢rb,future
rb1107,shfe,future_shfe_rb1107,螺纹钢rb,future
rb1108,shfe,future_shfe_rb1108,螺纹钢rb,future
rb1109,shfe,future_shfe_rb1109,螺纹钢rb,future
rb1110,shfe,future_shfe_rb1110,螺纹钢rb,future
rb1111,shfe,future_shfe_rb1111,螺纹钢rb,future
rb1112,shfe,future_shfe_rb1112,螺纹钢rb,future
rb1201,shfe,future_shfe_rb1201,螺纹钢rb,future
rb1202,shfe,future_shfe_rb1202,螺纹钢rb,future
rb1203,shfe,future_shfe_rb1203,螺纹钢rb,future
rb1204,shfe,future_shfe_rb1204,螺纹钢rb,future
rb1205,shfe,future_shfe_rb1205,螺纹钢rb,future
rb1206,shfe,future_shfe_rb1206,螺纹钢rb,future
rb1207,shfe,future_shfe_rb1207,螺纹钢rb,future
rb1208,shfe,future_shfe_rb1208,螺纹钢rb,future
rb1209,shfe,future_shfe_rb1209,螺纹钢rb,future
rb1210,shfe,future_shfe_rb1210,螺纹钢rb,future
rb1211,shfe,future_shfe_rb1211,螺纹钢rb,future
rb1212,shfe,future_shfe_rb1212,螺纹钢rb,future
ru1101,shfe,future_shfe_ru1101,天然橡胶ru,future
ru1103,shfe,future_shfe_ru1103,天然橡胶ru,future
ru1104,shfe,future_shfe_ru1104,天然橡胶ru,future
ru1105,shfe,future_shfe_ru1105,天然橡胶ru,future
ru1106,shfe,future_shfe_ru1106,天然橡胶ru,future
ru1107,shfe,future_shfe_ru1107,天然橡胶ru,future
ru1108,shfe,future_shfe_ru1108,天然橡胶ru,future
ru1109,shfe,future_shfe_ru1109,天然橡胶ru,future
ru1110,shfe,future_shfe_ru1110,天然橡胶ru,future
ru1111,shfe,future_shfe_ru1111,天然橡胶ru,future
ru1201,shfe,future_shfe_ru1201,天然橡胶ru,future
ru1203,shfe,future_shfe_ru1203,天然橡胶ru,future
ru1204,shfe,future_shfe_ru1204,天然橡胶ru,future
ru1205,shfe,future_shfe_ru1205,天然橡胶ru,future
ru1206,shfe,future_shfe_ru1206,天然橡胶ru,future
ru1207,shfe,future_shfe_ru1207,天然橡胶ru,future
ru1208,shfe,future_shfe_ru1208,天然橡胶ru,future
ru1209,shfe,future_shfe_ru1209,天然橡胶ru,future
ru1210,shfe,future_shfe_ru1210,天然橡胶ru,future
ru1211,shfe,future_shfe_ru1211,天然橡胶ru,future
wr1101,shfe,future_shfe_wr1101,线材wr,future
wr1102,shfe,future_shfe_wr1102,线材wr,future
wr1103,shfe,future_shfe_wr1103,线材wr,future
wr1104,shfe,future_shfe_wr1104,线材wr,future
wr1105,shfe,future_shfe_wr1105,线材wr,future
wr1106,shfe,future_shfe_wr1106,线材wr,future
wr1107,shfe,future_shfe_wr1107,线材wr,future
wr1108,shfe,future_shfe_wr1108,线材wr,future
wr1109,shfe,future_shfe_wr1109,线材wr,future
wr1110,shfe,future_shfe_wr1110,线材wr,future
wr1111,shfe,future_shfe_wr1111,线材wr,future
wr1112,shfe,future_shfe_wr1112,线材wr,future
wr1201,shfe,future_shfe_wr1201,线材wr,future
wr1202,shfe,future_shfe_wr1202,线材wr,future
wr1203,shfe,future_shfe_wr1203,线材wr,future
wr1204,shfe,future_shfe_wr1204,线材wr,future
wr1205,shfe,future_shfe_wr1205,线材wr,future
wr1206,shfe,future_shfe_wr1206,线材wr,future
wr1207,shfe,future_shfe_wr1207,线材wr,future
wr1208,shfe,future_shfe_wr1208,线材wr,future
wr1209,shfe,future_shfe_wr1209,线材wr,future
wr1210,shfe,future_shfe_wr1210,线材wr,future
wr1211,shfe,future_shfe_wr1211,线材wr,future
wr1212,shfe,future_shfe_wr1212,线材wr,future
zn1101,shfe,future_shfe_zn1101,锌zn,future
zn1102,shfe,future_shfe_zn1102,锌zn,future
zn1103,shfe,future_shfe_zn1103,锌zn,future
zn1104,shfe,future_shfe_zn1104,锌zn,future
zn1105,shfe,future_shfe_zn1105,锌zn,future
zn1106,shfe,future_shfe_zn1106,锌zn,future
zn1107,shfe,future_shfe_zn1107,锌zn,future
zn1108,shfe,future_shfe_zn1108,锌zn,future
zn1109,shfe,future_shfe_zn1109,锌zn,future
zn1110,shfe,future_shfe_zn1110,锌zn,future
zn1111,shfe,future_shfe_zn1111,锌zn,future
zn1112,shfe,future_shfe_zn1112,锌zn,future
zn1201,shfe,future_shfe_zn1201,锌zn,future
zn1202,shfe,future_shfe_zn1202,锌zn,future
zn1203,shfe,future_shfe_zn1203,锌zn,future
zn1204,shfe,future_shfe_zn1204,锌zn,future
zn1205,shfe,future_shfe_zn1205,锌zn,future
zn1206,shfe,future_shfe_zn1206,锌zn,future
zn1207,shfe,future_shfe_zn1207,锌zn,future
zn1208,shfe,future_shfe_zn1208,锌zn,future
zn1209,shfe,future_shfe_zn1209,锌zn,future
zn1210,shfe,future_shfe_zn1210,锌zn,future
zn1211,shfe,future_shfe_zn1211,锌zn,future
zn1212,shfe,future_shfe_zn1212,锌zn,future
al0901,shfe,future_shfe_al0901,铝al,future
al0902,shfe,future_shfe_al0902,铝al,future
al0903,shfe,future_shfe_al0903,铝al,future
al0904,shfe,future_shfe_al0904,铝al,future
al0905,shfe,future_shfe_al0905,铝al,future
al0906,shfe,future_shfe_al0906,铝al,future
al0907,shfe,future_shfe_al0907,铝al,future
al0908,shfe,future_shfe_al0908,铝al,future
al0909,shfe,future_shfe_al0909,铝al,future
al0910,shfe,future_shfe_al0910,铝al,future
al0911,shfe,future_shfe_al0911,铝al,future
al0912,shfe,future_shfe_al0912,铝al,future
al1001,shfe,future_shfe_al1001,铝al,future
al1002,shfe,future_shfe_al1002,铝al,future
al1003,shfe,future_shfe_al1003,铝al,future
al1004,shfe,future_shfe_al1004,铝al,future
al1005,shfe,future_shfe_al1005,铝al,future
al1006,shfe,future_shfe_al1006,铝al,future
al1007,shfe,future_shfe_al1007,铝al,future
al1008,shfe,future_shfe_al1008,铝al,future
al1009,shfe,future_shfe_al1009,铝al,future
al1010,shfe,future_shfe_al1010,铝al,future
al1011,shfe,future_shfe_al1011,铝al,future
al1012,shfe,future_shfe_al1012,铝al,future
au0901,shfe,future_shfe_au0901,黄金au,future
au0902,shfe,future_shfe_au0902,黄金au,future
au0903,shfe,future_shfe_au0903,黄金au,future
au0904,shfe,future_shfe_au0904,黄金au,future
au0905,shfe,future_shfe_au0905,黄金au,future
au0906,shfe,future_shfe_au0906,黄金au,future
au0907,shfe,future_shfe_au0907,黄金au,future
au0908,shfe,future_shfe_au0908,黄金au,future
au0909,shfe,future_shfe_au0909,黄金au,future
au0910,shfe,future_shfe_au0910,黄金au,future
au0911,shfe,future_shfe_au0911,黄金au,future
au0912,shfe,future_shfe_au0912,黄金au,future
au1001,shfe,future_shfe_au1001,黄金au,future
au1002,shfe,future_shfe_au1002,黄金au,future
au1003,shfe,future_shfe_au1003,黄金au,future
au1004,shfe,future_shfe_au1004,黄金au,future
au1005,shfe,future_shfe_au1005,黄金au,future
au1006,shfe,future_shfe_au1006,黄金au,future
au1007,shfe,future_shfe_au1007,黄金au,future
au1008,shfe,future_shfe_au1008,黄金au,future
au1009,shfe,future_shfe_au1009,黄金au,future
au1010,shfe,future_shfe_au1010,黄金au,future
au1011,shfe,future_shfe_au1011,黄金au,future
au1012,shfe,future_shfe_au1012,黄金au,future
cu0901,shfe,future_shfe_cu0901,铜cu,future
cu0902,shfe,future_shfe_cu0902,铜cu,future
cu0903,shfe,future_shfe_cu0903,铜cu,future
cu0904,shfe,future_shfe_cu0904,铜cu,future
cu0905,shfe,future_shfe_cu0905,铜cu,future
cu0906,shfe,future_shfe_cu0906,铜cu,future
cu0907,shfe,future_shfe_cu0907,铜cu,future
cu0908,shfe,future_shfe_cu0908,铜cu,future
cu0909,shfe,future_shfe_cu0909,铜cu,future
cu0910,shfe,future_shfe_cu0910,铜cu,future
cu0911,shfe,future_shfe_cu0911,铜cu,future
cu0912,shfe,future_shfe_cu0912,铜cu,future
cu1001,shfe,future_shfe_cu1001,铜cu,future
cu1002,shfe,future_shfe_cu1002,铜cu,future
cu1003,shfe,future_shfe_cu1003,铜cu,future
cu1004,shfe,future_shfe_cu1004,铜cu,future
cu1005,shfe,future_shfe_cu1005,铜cu,future
cu1006,shfe,future_shfe_cu1006,铜cu,future
cu1007,shfe,future_shfe_cu1007,铜cu,future
cu1008,shfe,future_shfe_cu1008,铜cu,future
cu1009,shfe,future_shfe_cu1009,铜cu,future
cu1010,shfe,future_shfe_cu1010,铜cu,future
cu1011,shfe,future_shfe_cu1011,铜cu,future
cu1012,shfe,future_shfe_cu1012,铜cu,future
fu0902,shfe,future_shfe_fu0902,燃料油fu,future
fu0903,shfe,future_shfe_fu0903,燃料油fu,future
fu0904,shfe,future_shfe_fu0904,燃料油fu,future
fu0905,shfe,future_shfe_fu0905,燃料油fu,future
fu0906,shfe,future_shfe_fu0906,燃料油fu,future
fu0907,shfe,future_shfe_fu0907,燃料油fu,future
fu0908,shfe,future_shfe_fu0908,燃料油fu,future
fu0909,shfe,future_shfe_fu0909,燃料油fu,future
fu0910,shfe,future_shfe_fu0910,燃料油fu,future
fu0911,shfe,future_shfe_fu0911,燃料油fu,future
fu0912,shfe,future_shfe_fu0912,燃料油fu,future
fu1001,shfe,future_shfe_fu1001,燃料油fu,future
fu1003,shfe,future_shfe_fu1003,燃料油fu,future
fu1004,shfe,future_shfe_fu1004,燃料油fu,future
fu1005,shfe,future_shfe_fu1005,燃料油fu,future
fu1006,shfe,future_shfe_fu1006,燃料油fu,future
fu1007,shfe,future_shfe_fu1007,燃料油fu,future
fu1008,shfe,future_shfe_fu1008,燃料油fu,future
fu1009,shfe,future_shfe_fu1009,燃料油fu,future
fu1010,shfe,future_shfe_fu1010,燃料油fu,future
fu1011,shfe,future_shfe_fu1011,燃料油fu,future
fu1012,shfe,future_shfe_fu1012,燃料油fu,future
rb0909,shfe,future_shfe_rb0909,螺纹钢rb,future
rb0910,shfe,future_shfe_rb0910,螺纹钢rb,future
rb0911,shfe,future_shfe_rb0911,螺纹钢rb,future
rb0912,shfe,future_shfe_rb0912,螺纹钢rb,future
rb1001,shfe,future_shfe_rb1001,螺纹钢rb,future
rb1002,shfe,future_shfe_rb1002,螺纹钢rb,future
rb1003,shfe,future_shfe_rb1003,螺纹钢rb,future
rb1004,shfe,future_shfe_rb1004,螺纹钢rb,future
rb1005,shfe,future_shfe_rb1005,螺纹钢rb,future
rb1006,shfe,future_shfe_rb1006,螺纹钢rb,future
rb1007,shfe,future_shfe_rb1007,螺纹钢rb,future
rb1008,shfe,future_shfe_rb1008,螺纹钢rb,future
rb1009,shfe,future_shfe_rb1009,螺纹钢rb,future
rb1010,shfe,future_shfe_rb1010,螺纹钢rb,future
rb1011,shfe,future_shfe_rb1011,螺纹钢rb,future
rb1012,shfe,future_shfe_rb1012,螺纹钢rb,future
ru0901,shfe,future_shfe_ru0901,天然橡胶ru,future
ru0903,shfe,future_shfe_ru0903,天然橡胶ru,future
ru0904,shfe,future_shfe_ru0904,天然橡胶ru,future
ru0905,shfe,future_shfe_ru0905,天然橡胶ru,future
ru0906,shfe,future_shfe_ru0906,天然橡胶ru,future
ru0907,shfe,future_shfe_ru0907,天然橡胶ru,future
ru0908,shfe,future_shfe_ru0908,天然橡胶ru,future
ru0909,shfe,future_shfe_ru0909,天然橡胶ru,future
ru0910,shfe,future_shfe_ru0910,天然橡胶ru,future
ru0911,shfe,future_shfe_ru0911,天然橡胶ru,future
ru1001,shfe,future_shfe_ru1001,天然橡胶ru,future
ru1003,shfe,future_shfe_ru1003,天然橡胶ru,future
ru1004,shfe,future_shfe_ru1004,天然橡胶ru,future
ru1005,shfe,future_shfe_ru1005,天然橡胶ru,future
ru1006,shfe,future_shfe_ru1006,天然橡胶ru,future
ru1007,shfe,future_shfe_ru1007,天然橡胶ru,future
ru1008,shfe,future_shfe_ru1008,天然橡胶ru,future
ru1009,shfe,future_shfe_ru1009,天然橡胶ru,future
ru1010,shfe,future_shfe_ru1010,天然橡胶ru,future
ru1011,shfe,future_shfe_ru1011,天然橡胶ru,future
wr0909,shfe,future_shfe_wr0909,线材wr,future
wr0910,shfe,future_shfe_wr0910,线材wr,future
wr0911,shfe,future_shfe_wr0911,线材wr,future
wr0912,shfe,future_shfe_wr0912,线材wr,future
wr1001,shfe,future_shfe_wr1001,线材wr,future
wr1002,shfe,future_shfe_wr1002,线材wr,future
wr1003,shfe,future_shfe_wr1003,线材wr,future
wr1004,shfe,future_shfe_wr1004,线材wr,future
wr1005,shfe,future_shfe_wr1005,线材wr,future
wr1006,shfe,future_shfe_wr1006,线材wr,future
wr1007,shfe,future_shfe_wr1007,线材wr,future
wr1008,shfe,future_shfe_wr1008,线材wr,future
wr1009,shfe,future_shfe_wr1009,线材wr,future
wr1010,shfe,future_shfe_wr1010,线材wr,future
wr1011,shfe,future_shfe_wr1011,线材wr,future
wr1012,shfe,future_shfe_wr1012,线材wr,future
zn0901,shfe,future_shfe_zn0901,锌zn,future
zn0902,shfe,future_shfe_zn0902,锌zn,future
zn0903,shfe,future_shfe_zn0903,锌zn,future
zn0904,shfe,future_shfe_zn0904,锌zn,future
zn0905,shfe,future_shfe_zn0905,锌zn,future
zn0906,shfe,future_shfe_zn0906,锌zn,future
zn0907,shfe,future_shfe_zn0907,锌zn,future
zn0908,shfe,future_shfe_zn0908,锌zn,future
zn0909,shfe,future_shfe_zn0909,锌zn,future
zn0910,shfe,future_shfe_zn0910,锌zn,future
zn0911,shfe,future_shfe_zn0911,锌zn,future
zn0912,shfe,future_shfe_zn0912,锌zn,future
zn1001,shfe,future_shfe_zn1001,锌zn,future
zn1002,shfe,future_shfe_zn1002,锌zn,future
zn1003,shfe,future_shfe_zn1003,锌zn,future
zn1004,shfe,future_shfe_zn1004,锌zn,future
zn1005,shfe,future_shfe_zn1005,锌zn,future
zn1006,shfe,future_shfe_zn1006,锌zn,future
zn1007,shfe,future_shfe_zn1007,锌zn,future
zn1008,shfe,future_shfe_zn1008,锌zn,future
zn1009,shfe,future_shfe_zn1009,锌zn,future
zn1010,shfe,future_shfe_zn1010,锌zn,future
zn1011,shfe,future_shfe_zn1011,锌zn,future
zn1012,shfe,future_shfe_zn1012,锌zn,future
ag1501,shfe,future_shfe_ag1501,白银ag,future
ag1502,shfe,future_shfe_ag1502,白银ag,future
ag1503,shfe,future_shfe_ag1503,白银ag,future
ag1504,shfe,future_shfe_ag1504,白银ag,future
ag1505,shfe,future_shfe_ag1505,白银ag,future
ag1506,shfe,future_shfe_ag1506,白银ag,future
ag1507,shfe,future_shfe_ag1507,白银ag,future
ag1508,shfe,future_shfe_ag1508,白银ag,future
ag1509,shfe,future_shfe_ag1509,白银ag,future
ag1510,shfe,future_shfe_ag1510,白银ag,future
ag1511,shfe,future_shfe_ag1511,白银ag,future
ag1512,shfe,future_shfe_ag1512,白银ag,future
ag1601,shfe,future_shfe_ag1601,白银ag,future
ag1602,shfe,future_shfe_ag1602,白银ag,future
ag1603,shfe,future_shfe_ag1603,白银ag,future
ag1604,shfe,future_shfe_ag1604,白银ag,future
ag1605,shfe,future_shfe_ag1605,白银ag,future
ag1606,shfe,future_shfe_ag1606,白银ag,future
ag1607,shfe,future_shfe_ag1607,白银ag,future
ag1608,shfe,future_shfe_ag1608,白银ag,future
ag1609,shfe,future_shfe_ag1609,白银ag,future
ag1610,shfe,future_shfe_ag1610,白银ag,future
ag1611,shfe,future_shfe_ag1611,白银ag,future
ag1612,shfe,future_shfe_ag1612,白银ag,future
al1501,shfe,future_shfe_al1501,铝al,future
al1502,shfe,future_shfe_al1502,铝al,future
al1503,shfe,future_shfe_al1503,铝al,future
al1504,shfe,future_shfe_al1504,铝al,future
al1505,shfe,future_shfe_al1505,铝al,future
al1506,shfe,future_shfe_al1506,铝al,future
al1507,shfe,future_shfe_al1507,铝al,future
al1508,shfe,future_shfe_al1508,铝al,future
al1509,shfe,future_shfe_al1509,铝al,future
al1510,shfe,future_shfe_al1510,铝al,future
al1511,shfe,future_shfe_al1511,铝al,future
al1512,shfe,future_shfe_al1512,铝al,future
al1601,shfe,future_shfe_al1601,铝al,future
al1602,shfe,future_shfe_al1602,铝al,future
al1603,shfe,future_shfe_al1603,铝al,future
al1604,shfe,future_shfe_al1604,铝al,future
al1605,shfe,future_shfe_al1605,铝al,future
al1606,shfe,future_shfe_al1606,铝al,future
al1607,shfe,future_shfe_al1607,铝al,future
al1608,shfe,future_shfe_al1608,铝al,future
al1609,shfe,future_shfe_al1609,铝al,future
al1610,shfe,future_shfe_al1610,铝al,future
al1611,shfe,future_shfe_al1611,铝al,future
al1612,shfe,future_shfe_al1612,铝al,future
au1501,shfe,future_shfe_au1501,黄金au,future
au1502,shfe,future_shfe_au1502,黄金au,future
au1503,shfe,future_shfe_au1503,黄金au,future
au1504,shfe,future_shfe_au1504,黄金au,future
au1505,shfe,future_shfe_au1505,黄金au,future
au1506,shfe,future_shfe_au1506,黄金au,future
au1507,shfe,future_shfe_au1507,黄金au,future
au1508,shfe,future_shfe_au1508,黄金au,future
au1509,shfe,future_shfe_au1509,黄金au,future
au1510,shfe,future_shfe_au1510,黄金au,future
au1511,shfe,future_shfe_au1511,黄金au,future
au1512,shfe,future_shfe_au1512,黄金au,future
au1601,shfe,future_shfe_au1601,黄金au,future
au1602,shfe,future_shfe_au1602,黄金au,future
au1603,shfe,future_shfe_au1603,黄金au,future
au1604,shfe,future_shfe_au1604,黄金au,future
au1606,shfe,future_shfe_au1606,黄金au,future
au1608,shfe,future_shfe_au1608,黄金au,future
au1610,shfe,future_shfe_au1610,黄金au,future
au1612,shfe,future_shfe_au1612,黄金au,future
bu1501,shfe,future_shfe_bu1501,石油沥青bu,future
bu1502,shfe,future_shfe_bu1502,石油沥青bu,future
bu1503,shfe,future_shfe_bu1503,石油沥青bu,future
bu1504,shfe,future_shfe_bu1504,石油沥青bu,future
bu1505,shfe,future_shfe_bu1505,石油沥青bu,future
bu1506,shfe,future_shfe_bu1506,石油沥青bu,future
bu1507,shfe,future_shfe_bu1507,石油沥青bu,future
bu1508,shfe,future_shfe_bu1508,石油沥青bu,future
bu1509,shfe,future_shfe_bu1509,石油沥青bu,future
bu1510,shfe,future_shfe_bu1510,石油沥青bu,future
bu1511,shfe,future_shfe_bu1511,石油沥青bu,future
bu1512,shfe,future_shfe_bu1512,石油沥青bu,future
bu1601,shfe,future_shfe_bu1601,石油沥青bu,future
bu1602,shfe,future_shfe_bu1602,石油沥青bu,future
bu1603,shfe,future_shfe_bu1603,石油沥青bu,future
bu1604,shfe,future_shfe_bu1604,石油沥青bu,future
bu1605,shfe,future_shfe_bu1605,石油沥青bu,future
bu1606,shfe,future_shfe_bu1606,石油沥青bu,future
bu1609,shfe,future_shfe_bu1609,石油沥青bu,future
